TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Media,Hour,Year,Month,MonthName,MonthDay,DayName,Week,Date,Time
1641446994534338570,"📅 It's 3/30 aka #A330 Day! Flying on routes from 20 mins to over 17 hours, find out what makes the #A330 the most versatile widebody Family ✈️ https://t.co/brhOh9G9Qi",Airbus,en,"['A330', 'A330']",7,43,254,6,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FseXN2_aIAI9jwS.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1641445664063373314/vid/640x360/mNhc-Ig4SuP0-qva.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1641445664063373314/pl/DEt6TTWg96-A6xQk.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1641445664063373314/vid/1920x1080/uxzUsHlUeKr9po6l.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1641445664063373314/vid/1280x720/GJ7NmFsGjhJ3KGwQ.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1641445664063373314/vid/480x270/Har9lqt7w_fLGmL-.mp4?tag=16', contentType='video/mp4', bitrate=288000)], duration=94.1, views=7142, altText=None)]",14,2023,3,March,30,Thursday,13,2023-03-30,14:27:14
1641402184444137473,📅 What day is it? It's 3/30 aka #A330 Day! Find out how the #A330neo brings you a new level of comfort and the latest in-flight entertainment with its award-winning #Airspace cabin 🏆 https://t.co/auB6ihESO3,Airbus,en,"['A330', 'A330neo', 'Airspace']",9,49,318,8,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FsduVgHXwAIavZV.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1641401343217750016/vid/1920x1080/NGzIgZKziauICyXD.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1641401343217750016/vid/640x360/DLGOwTHEcTTY_iXy.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1641401343217750016/vid/1280x720/c2u71BElEAA1chSe.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1641401343217750016/pl/xDvyqzaTg8uhXZNT.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1641401343217750016/vid/480x270/EudukbSoJyduFSNL.mp4?tag=16', contentType='video/mp4', bitrate=288000)], duration=57.45, views=15603, altText=None)]",11,2023,3,March,30,Thursday,13,2023-03-30,11:29:11
1641356455637925893,📅 What day is it? It's 3/30 aka #A330 Day! In our first episode get to know the most popular widebody aircraft Family ✈️ https://t.co/j6KAi0JW5e,Airbus,en,['A330'],5,67,414,8,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FsdErnAWcAAM7RI.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1641355420596936704/vid/1920x1080/tiQFTSUvcY8Ek_lg.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1641355420596936704/vid/640x360/K2VusViUWdkhSmWO.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1641355420596936704/pl/8z-hPdhuq7AwRn1o.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1641355420596936704/vid/480x270/1xEpVvGFO29ENZU5.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1641355420596936704/vid/1280x720/AClN7HwIfwNILn-F.mp4?tag=16', contentType='video/mp4', bitrate=2176000)], duration=51.133, views=11591, altText=None)]",8,2023,3,March,30,Thursday,13,2023-03-30,08:27:28
1641005811777282049,"Welcome on board @Lufthansa! Great to see you joining the @WEF and its partners, driving the development and implementation of low carbon technologies for the future! #FirstMoversCoalition",Airbus,en,['FirstMoversCoalition'],5,18,203,1,,9,2023,3,March,29,Wednesday,13,2023-03-29,09:14:08
1638182807410298881,"What do Airbus and #Paralympic fencer @maximevalet31 have in common? 🤺✈️
Innovation, precision and attention to detail.
Find out how we helped build Maxime a wheelchair 🦽 to increase his reach and sharpen his edge during competition ➡️ https://t.co/FYiE9PLLAh https://t.co/4q11WnK9Kf",Airbus,en,['Paralympic'],2,12,87,0,"[Photo(previewUrl='https://pbs.twimg.com/media/Frv92xfaMAIGwZh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Frv92xfaMAIGwZh?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Frv96yrWwAA7UKK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Frv96yrWwAA7UKK?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Frv96zvWAAAm0VA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Frv96zvWAAAm0VA?format=jpg&name=orig', altText=None)]",14,2023,3,March,21,Tuesday,12,2023-03-21,14:16:31
1637846817625763840,📅 It's 3/20 aka #A320 Day! In this final episode find out how the #A320neo Family just keeps on #FlyingFurther ✈️ https://t.co/QFj6tgbhOf,Airbus,en,"['A320', 'A320neo', 'FlyingFurther']",4,38,286,4,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FrrMsb0WwAIED5T.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1637845220749463552/vid/1280x720/dtKI5SIoVVeHjiyc.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1637845220749463552/vid/480x270/3fW8ixteZGli_R93.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1637845220749463552/vid/1920x1080/Aviq5PBp8YM-qmez.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1637845220749463552/vid/640x360/dWlJN1UjOMV5pP6V.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1637845220749463552/pl/TUekne8GaTlBSi0H.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=48.166, views=8790, altText=None)]",16,2023,3,March,20,Monday,12,2023-03-20,16:01:25
1637813610750656514,"📅 What day is it? It's 3/20 aka #A320 Day! In today's 2nd episode find out how the #A320neo's widest single-aisle cabin, gives you even more space 💺 and comfort... https://t.co/n6ChhInv2H",Airbus,en,"['A320', 'A320neo']",5,33,257,0,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Frqueu7XgAAVlou.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1637812603962441734/vid/640x360/srTl3kO93wWNVOBO.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1637812603962441734/vid/480x270/YPCf5HwVHOOLP5ne.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1637812603962441734/vid/1920x1080/4GeFpV9Eoa-gKLKG.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1637812603962441734/pl/b4Y7QpGdpSvjA2Z_.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1637812603962441734/vid/1280x720/QRy6E2cuhyYs_PTd.mp4?tag=16', contentType='video/mp4', bitrate=2176000)], duration=53.283, views=7229, altText=None)]",13,2023,3,March,20,Monday,12,2023-03-20,13:49:28
1637775001691537408,"📅 What day is it? It's 3/20 aka #A320 Day!
In our first episode today find out how the #A320neo comes from a truly innovative Family 🙌 https://t.co/1HmdelnjNx",Airbus,en,"['A320', 'A320neo']",7,115,577,13,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FrqLUDLWIAIsYDv.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1637773913827540993/vid/1280x720/KIFaTgtUOAS2-7tE.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1637773913827540993/vid/480x270/ojPwQD_2nGdPljNa.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1637773913827540993/vid/640x360/9ri6QJC0K4_CiRGY.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1637773913827540993/pl/jwP4dD-KQJ8J2s6i.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1637773913827540993/vid/1920x1080/qYCIZ0571qYNIGp6.mp4?tag=16', contentType='video/mp4', bitrate=10368000)], duration=62.516, views=18486, altText=None)]",11,2023,3,March,20,Monday,12,2023-03-20,11:16:03
1636743690801561601,@FrankReardon1 Brilliant!!😁,Airbus,en,,1,0,8,0,,14,2023,3,March,17,Friday,11,2023-03-17,14:57:59
1636646183148847105,"Another #FrostyFriday 🥶 as our #A321XLR completes a new set of extreme cold weather testing this week in Iqaluit, Canada 🍁.
Hey #planespotters - we know you have some cool pics 📷 - want to share some with us? https://t.co/dNzjSd5DFJ",Airbus,en,"['FrostyFriday', 'A321XLR', 'planespotters']",16,120,945,5,"[Photo(previewUrl='https://pbs.twimg.com/media/FraIqDaXwAAHwgu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FraIqDaXwAAHwgu?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FraIqDXWwAEfyJF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FraIqDXWwAEfyJF?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FraIqDZWAAEO_XK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FraIqDZWAAEO_XK?format=jpg&name=orig', altText=None)]",8,2023,3,March,17,Friday,11,2023-03-17,08:30:32
1636400123344240646,"@KuwaitAirways Congratulations! Excited to see @KuwaitAirways's #A330-800 breaking A330 records on this 13 hour route to the ""Big Apple"" 🙌",Airbus,en,['A330'],0,2,13,0,,16,2023,3,March,16,Thursday,11,2023-03-16,16:12:46
1636323276199809028,"While you check out how we painted 🎨 the outside - don't you want to know what's being tested on the inside? Scan me if you can! #A321XLR
Read more here ➡️ https://t.co/6zCmbDfxRo https://t.co/uKwiNrHSqg",Airbus,en,['A321XLR'],4,50,322,5,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FrVi_fqXoAc7KIm.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1636321798227738627/vid/1280x720/am_FsxN-b1thwG95.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1636321798227738627/pl/I4YEkPy83Xoapygw.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1636321798227738627/vid/640x360/j97nJ0nRT3kbySm_.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1636321798227738627/vid/1920x1080/Gb8cDjuJaCVH0tW3.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1636321798227738627/vid/480x270/To2xAi84xoO39Jy1.mp4?tag=16', contentType='video/mp4', bitrate=288000)], duration=62.48, views=12050, altText=None)]",11,2023,3,March,16,Thursday,11,2023-03-16,11:07:25
1636047049568165888,After receiving over 4000 designs - a winner has been chosen 🎉! Well done to you all 🙌 and a BIG thank you to everyone who participated in the #A350F Livery Design Competition. The winner and final livery design will be revealed at the Paris Air Show in June 😉 so stay tuned! https://t.co/Q6SQVNvWHL,Airbus,en,['A350F'],17,92,504,15,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FrRn1OuWYAEl_eb.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1636045567552897040/vid/1920x1080/eP1ffAK3vPkZXiUu.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1636045567552897040/vid/1280x720/7C0GjwumhUbWgwR7.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1636045567552897040/vid/480x270/JNZW4QElkDoS8n8V.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1636045567552897040/pl/jnIB1y9EV93odiw3.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1636045567552897040/vid/640x360/uzerQKOF31Ug0Szp.mp4?tag=16', contentType='video/mp4', bitrate=832000)], duration=48.0, views=12471, altText=None)]",16,2023,3,March,15,Wednesday,11,2023-03-15,16:49:47
1634141861458632705,@CFM_engines @DLR_en Great team work! 👏,Airbus,en,,0,0,7,0,,10,2023,3,March,10,Friday,10,2023-03-10,10:39:15
1634140453367889921,"On the A321's 🛫 #FirstFlight anniversary we celebrate 30 years of innovation! With over 4 billion passengers flown with 145 operators to date, the #A321 continues to #FlyFurther - soon to be flying 11 hours non-stop in true long-haul comfort with the #A321XLR. https://t.co/mC78iHbMJ5",Airbus,en,"['FirstFlight', 'A321', 'FlyFurther', 'A321XLR']",27,158,1266,26,"[Photo(previewUrl='https://pbs.twimg.com/media/Fq2gw9dXsAAG0x6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq2gw9dXsAAG0x6?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fq2gw9gWIAIBdAz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq2gw9gWIAIBdAz?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fq2gw9jWAAAxlHx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq2gw9jWAAAxlHx?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fq2gw9gXsAAkt7W?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq2gw9gXsAAkt7W?format=jpg&name=orig', altText=None)]",10,2023,3,March,10,Friday,10,2023-03-10,10:33:39
1634088614463254528,@grafschafter22 @flightradar24 The cabin in our #A321neo test flight aircraft looks like this 😅 👇 https://t.co/ZOag6cGU44,Airbus,en,['A321neo'],1,0,11,0,"[Photo(previewUrl='https://pbs.twimg.com/media/Fq1y7rCXgAERVEZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fq1y7rCXgAERVEZ?format=jpg&name=orig', altText=None)]",7,2023,3,March,10,Friday,10,2023-03-10,07:07:40
1634085763338891264,@HAJ_Spotting @theudm @asctty @flightradar24 That's correct! You'll find more information about this test flight here:  https://t.co/AS9gnxW7yV,Airbus,en,,0,0,2,0,,6,2023,3,March,10,Friday,10,2023-03-10,06:56:20
1633867068104900610,"@flightradar24 Want to know why our #A321neo was being closely followed by a @DLR_en Falcon 20E? We have been collecting data to better understand the impact of 100% Sustainable Aviation Fuel (#SAF) on climate-impact emissions. 
Find out more here: https://t.co/n5aubiB0Rp
© @DLR_en and Airbus https://t.co/KTv78OZJBC",Airbus,en,"['A321neo', 'SAF']",2,36,287,8,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1633866269697900550/pu/img/gwTqpUbBO8UQ-Ncw.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1633866269697900550/pu/pl/cD2P_JHv57zvKmEf.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633866269697900550/pu/vid/640x360/s0agVhKMv6JSmm5g.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633866269697900550/pu/vid/1280x720/9k6rSg3irfNu8Wb-.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633866269697900550/pu/vid/480x270/4qAw2Z-rawtU8BhX.mp4?tag=12', contentType='video/mp4', bitrate=256000)], duration=30.92, views=13422, altText=None)]",16,2023,3,March,9,Thursday,10,2023-03-09,16:27:19
1633863336784969728,"@flightradar24 @DLR_en Yes, the @DLR_en Falcon 20E has been closely measuring emissions from our #A321neo flying 100% Sustainable Aviation Fuel (#SAF) on BOTH engines over the last few weeks. Find out more about our #VOLCAN Flight test campaign here: https://t.co/n5aubiB0Rp",Airbus,en,"['A321neo', 'SAF', 'VOLCAN']",4,23,433,2,,16,2023,3,March,9,Thursday,10,2023-03-09,16:12:29
1633829376986087424,@DLR_en @flightradar24 And so are we @DLR_en 😉! https://t.co/LcQDU3WcHu,Airbus,en,,0,1,45,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqyHA8vaQAETOsK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqyHA8vaQAETOsK?format=jpg&name=orig', altText=None)]",13,2023,3,March,9,Thursday,10,2023-03-09,13:57:33
1633828988903907330,Check out what our friends in the @DLR_en Falcon 20E 🛩️ sent us from our last flight test 😃. Thanks guys! https://t.co/5YBrwpR9eT,Airbus,en,,10,64,764,10,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1633828775485132802/pu/img/FgfgZiGcyhMguDh1.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1633828775485132802/pu/pl/59mJst3RVgCvIryg.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633828775485132802/pu/vid/480x270/iC-dW0e8SwkiOgHN.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633828775485132802/pu/vid/640x360/ECBQxGS2wxkU04aQ.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1633828775485132802/pu/vid/1280x720/n0PPGmF7JXFxaJwg.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=20.04, views=37064, altText=None)]",13,2023,3,March,9,Thursday,10,2023-03-09,13:56:00
1633826340926545921,100% @flightradar24 - we see them! 👀 - they have been following us for some special test flights lately 😉 https://t.co/su1xhiDywd,Airbus,en,,11,106,1706,3,"[Photo(previewUrl='https://pbs.twimg.com/media/FqyEFBVakAMBh1S?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqyEFBVakAMBh1S?format=jpg&name=orig', altText=None)]",13,2023,3,March,9,Thursday,10,2023-03-09,13:45:29
1633810356421132291,"Our #A321neo ✈️ is 100% ready for some very special testing today… Watch this space!
https://t.co/MQvOde3aG4 https://t.co/zyf5G4eOPG",Airbus,en,['A321neo'],15,90,1235,9,"[Photo(previewUrl='https://pbs.twimg.com/media/Fqx09wUXsAAZxQZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fqx09wUXsAAZxQZ?format=jpg&name=orig', altText=None)]",12,2023,3,March,9,Thursday,10,2023-03-09,12:41:58
1633147166125441026,"In February we added 99 gross orders to our books and delivered 46 aircraft ✈️ to 34 customers - including Africa's first #A321neo to @EgyptAir powered by a 34 % #SAF blend.

Find out more ➡️ https://t.co/cHV3miObWt https://t.co/s39cY24RdP",Airbus,en,"['A321neo', 'SAF']",6,37,473,7,"[Photo(previewUrl='https://pbs.twimg.com/media/FqoaN-XWIAMl0OF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqoaN-XWIAMl0OF?format=jpg&name=orig', altText=None)]",16,2023,3,March,7,Tuesday,10,2023-03-07,16:46:41
1633060184112128003,"Did you know? The process of an aircraft moving on the runway is called taxiing 🚖.
The HERON project is working towards optimising both taxiing and in-flight phases to reduce aviation fuel consumption. Want to learn more? Check it out now as it takes off! https://t.co/AHxsPUQW42 https://t.co/uM79YJ10Jw",Airbus,en,,12,63,497,11,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1633058807357079553/img/fyoj86kwcB3ezrNQ.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1633058807357079553/vid/1280x720/jTeSO0URzRg3bhIg.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1633058807357079553/vid/480x270/RAss6kzJdMld1Am2.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1633058807357079553/vid/1920x1080/v7L-MoRVOxLBB4XP.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1633058807357079553/vid/640x360/k3v12a2ZV3S3QlSR.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1633058807357079553/pl/FhVlIdSLacLN18XZ.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=36.2, views=22875, altText=None)]",11,2023,3,March,7,Tuesday,10,2023-03-07,11:01:03
1631921492098252801,"This #WorldEngineeringDay, we’re celebrating 🎉 the work of our talented #TeamAirbus engineers who are preparing the future of aviation by developing, testing and maturing #hybridisation. Watch the video below to find out more 👇.
🔗 https://t.co/lNpyKuiAge https://t.co/yBTZwD14le",Airbus,en,"['WorldEngineeringDay', 'TeamAirbus', 'hybridisation']",19,121,609,20,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FqTR7j0WwAMNMjD.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1631658604364177410/vid/1280x720/5T7kBkufaYe8JJEu.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1631658604364177410/vid/1920x1080/JB1obydMqisuC53B.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1631658604364177410/pl/WFN9FfOfRTJNvAOr.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1631658604364177410/vid/480x270/XdTol5xQEmJDnVol.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1631658604364177410/vid/640x360/xLZwGWGgiK2i1xKQ.mp4?tag=16', contentType='video/mp4', bitrate=832000)], duration=106.56, views=18663, altText=None)]",7,2023,3,March,4,Saturday,9,2023-03-04,07:36:18
1631670357831581696,"¡Feliz cumpleaños! 🇪🇸
Today marks the 💯th anniversary of Construcciones Aeronáuticas, S.A. (CASA) - later part of Airbus.
Watch as we honor our Spanish heritage and colleagues and look ahead to their key contribution to our ambition of pioneering sustainable aerospace. https://t.co/3Ysw3YyFLU",Airbus,en,,9,150,484,20,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FqTbS6uX0AMOfIl.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1631653248192106496/vid/1280x720/_F1hV_uLQX1ryGme.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1631653248192106496/vid/640x360/VjV8Pgrh632z_PGj.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1631653248192106496/pl/_zo3qhhB2F-8eX46.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1631653248192106496/vid/1920x1080/YLBOHypLKv2UAnUL.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1631653248192106496/vid/480x270/ncnuc44tgXCi3x2L.mp4?tag=16', contentType='video/mp4', bitrate=288000)], duration=96.52, views=14407, altText=None)]",14,2023,3,March,3,Friday,9,2023-03-03,14:58:22
1631284194897788928,"Excited to announce that @Lufthansa has ordered 10 #A350-1000s and 5 more #A350-900s ✈️. These latest-generation widebodies will strongly contribute to the airline's decarbonisation goals and offer passengers the latest in cabin comfort and connectivity.
https://t.co/gFKLZf7ABv https://t.co/hYd8CAdTGf",Airbus,en,"['A350', 'A350']",23,135,1286,19,"[Photo(previewUrl='https://pbs.twimg.com/media/FqN7_PzWIAMDd4e?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqN7_PzWIAMDd4e?format=jpg&name=orig', altText=None)]",13,2023,3,March,2,Thursday,9,2023-03-02,13:23:54
1630235201447026688,"Congratulations @EGYPTAIR on becoming Africa's first #A321neo operator. Soon to be joining your modern #Airbus fleet ✈️, this aircraft's high comfort #Airspace cabin will be connecting even more passengers to the Middle East, Africa and Europe in style! https://t.co/jcERJ4xURY https://t.co/0LtkpR2I9a",Airbus,en,"['A321neo', 'Airbus', 'Airspace']",9,38,416,2,"[Photo(previewUrl='https://pbs.twimg.com/media/Fp_CDrgWAAA_ju4?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fp_CDrgWAAA_ju4?format=jpg&name=orig', altText=None)]",15,2023,2,February,27,Monday,9,2023-02-27,15:55:34
1629077492605587457,"Certainly a #FrostyFriday as our #A321XLR returns to Toulouse from her week of extreme cold weather testing in Iqaluit, Canada 🍁

Thank you Instagrammer Blaine.Heffernan for these awesome pics! 🥶 https://t.co/xcqhj7f2vM",Airbus,en,"['FrostyFriday', 'A321XLR']",10,120,942,11,"[Photo(previewUrl='https://pbs.twimg.com/media/FpukXayWcAMmECH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpukXayWcAMmECH?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FpukXa1XoAEPYqO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpukXa1XoAEPYqO?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FpukXa2XwAAbZOE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpukXa2XwAAbZOE?format=jpg&name=orig', altText=None)]",11,2023,2,February,24,Friday,8,2023-02-24,11:15:15
1628613458932662273,"Thank you @Qantas! The airline has announced that it will order nine more #A220 under its ongoing fleet replacement programme. 

We look forward to the airline becoming the first to fly this latest addition to the Airbus Family in the Pacific. https://t.co/HxKF8Avi75",Airbus,en,['A220'],22,99,1027,13,"[Photo(previewUrl='https://pbs.twimg.com/media/Fpn-5kfaIAEp_Mm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fpn-5kfaIAEp_Mm?format=jpg&name=orig', altText=None)]",4,2023,2,February,23,Thursday,8,2023-02-23,04:31:21
1628568940309024769,"Take a look at this! @Qantas has unveiled the premium cabins for its new A350-1000. We’re working closely with the airline to bring the highest levels of comfort for the world’s longest non-stop flights from Sydney to London and New York!

#Airbus #A350 #LongRangeLeader",Airbus,en,"['Airbus', 'A350', 'LongRangeLeader']",5,33,345,3,,1,2023,2,February,23,Thursday,8,2023-02-23,01:34:27
